"PID","Relationship_Type","Relationship","Emotion","Exp_Type","Frequency","Hyp_Recall","Connection","DrawClose","Affirming","Willing","Age","Age_4_TEXT","Gender","Gender_5_TEXT","Income","Education","Race","Race_9_TEXT","Community_1_x","Community_1_y","Community"
1,"Communal","RP","Hurt","Expression",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Joy","Experience",3,"Recall",2,2,2,2,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Joy","Experience",3,"Hyp",NA,NA,NA,2,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Joy","Expression",3,"Recall",2,2,2,2,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Joy","Expression",3,"Hyp",NA,NA,NA,2,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Love","Experience",3,"Recall",2,2,2,2,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Love","Experience",3,"Hyp",NA,NA,NA,2,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Love","Expression",3,"Recall",2,2,2,2,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Love","Expression",3,"Hyp",NA,NA,NA,2,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Sadness","Experience",1,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Sadness","Experience",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Sadness","Expression",1,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Communal","RP","Sadness","Expression",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Hurt","Experience",1,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Hurt","Experience",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Hurt","Expression",1,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Hurt","Expression",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Joy","Experience",2,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Joy","Experience",2,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Joy","Expression",2,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Joy","Expression",2,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Love","Experience",1,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Love","Experience",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Love","Expression",1,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Love","Expression",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Sadness","Experience",2,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Sadness","Experience",2,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Sadness","Expression",2,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","CC","Sadness","Expression",2,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Hurt","Experience",0,"Recall",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Hurt","Experience",0,"Hyp",0,0,0,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Hurt","Expression",0,"Recall",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Hurt","Expression",0,"Hyp",0,0,0,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Joy","Experience",2,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Joy","Experience",2,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Joy","Expression",2,"Recall",1,1,1,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Joy","Expression",2,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Love","Experience",0,"Recall",NA,NA,NA,-1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Love","Experience",0,"Hyp",1,1,0,-1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Love","Expression",0,"Recall",NA,NA,NA,-1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Love","Expression",0,"Hyp",1,1,0,-1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Sadness","Experience",1,"Recall",0,0,0,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Sadness","Experience",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Sadness","Expression",1,"Recall",0,0,0,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
1,"Transactional","SS","Sadness","Expression",1,"Hyp",NA,NA,NA,1,4,46,2,NA,7,3,"4,7",NA,198,171,"Region #5"
2,"Communal","CF","Hurt","Experience",1,"Recall",0,0,0,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Hurt","Experience",1,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Hurt","Expression",1,"Recall",0,0,0,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Hurt","Expression",1,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Joy","Experience",3,"Recall",2,2,2,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Joy","Experience",3,"Hyp",NA,NA,NA,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Joy","Expression",3,"Recall",2,2,2,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Joy","Expression",3,"Hyp",NA,NA,NA,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Love","Experience",2,"Recall",1,1,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Love","Experience",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Love","Expression",3,"Recall",1,1,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Love","Expression",3,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Sadness","Experience",3,"Recall",2,2,2,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Sadness","Experience",3,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Sadness","Expression",3,"Recall",2,2,2,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","CF","Sadness","Expression",3,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Hurt","Experience",2,"Recall",0,-1,0,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Hurt","Experience",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Hurt","Expression",2,"Recall",0,-1,0,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Hurt","Expression",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Joy","Experience",2,"Recall",2,2,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Joy","Experience",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Joy","Expression",2,"Recall",2,2,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Joy","Expression",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Love","Experience",4,"Recall",2,2,2,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Love","Experience",4,"Hyp",NA,NA,NA,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Love","Expression",4,"Recall",2,2,2,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Love","Expression",4,"Hyp",NA,NA,NA,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Sadness","Experience",2,"Recall",1,1,2,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Sadness","Experience",2,"Hyp",NA,NA,NA,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Sadness","Expression",2,"Recall",1,1,2,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Communal","RP","Sadness","Expression",2,"Hyp",NA,NA,NA,2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Hurt","Experience",0,"Recall",NA,NA,NA,-1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Hurt","Experience",0,"Hyp",0,0,0,-1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Hurt","Expression",0,"Recall",NA,NA,NA,-1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Hurt","Expression",0,"Hyp",0,0,0,-1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Joy","Experience",2,"Recall",2,1,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Joy","Experience",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Joy","Expression",2,"Recall",2,1,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Joy","Expression",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Love","Experience",1,"Recall",0,0,0,0,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Love","Experience",1,"Hyp",NA,NA,NA,0,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Love","Expression",1,"Recall",0,0,0,0,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Love","Expression",1,"Hyp",NA,NA,NA,0,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Sadness","Experience",2,"Recall",1,1,0,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Sadness","Experience",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Sadness","Expression",2,"Recall",1,1,0,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","CC","Sadness","Expression",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Hurt","Experience",1,"Recall",0,0,0,-1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Hurt","Experience",1,"Hyp",NA,NA,NA,-1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Hurt","Expression",1,"Recall",0,0,0,-1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Hurt","Expression",1,"Hyp",NA,NA,NA,-1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Joy","Experience",2,"Recall",2,2,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Joy","Experience",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Joy","Expression",2,"Recall",2,2,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Joy","Expression",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Love","Experience",0,"Recall",NA,NA,NA,-2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Love","Experience",0,"Hyp",0,-1,0,-2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Love","Expression",0,"Recall",NA,NA,NA,-2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Love","Expression",0,"Hyp",0,-1,0,-2,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Sadness","Experience",2,"Recall",1,1,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Sadness","Experience",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Sadness","Expression",2,"Recall",1,1,1,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
2,"Transactional","SS","Sadness","Expression",2,"Hyp",NA,NA,NA,1,4,27,2,NA,3,2,"7",NA,136,252,"Region #3"
3,"Communal","CF","Hurt","Experience",1,"Recall",0,0,0,-1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Hurt","Experience",1,"Hyp",NA,NA,NA,-1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Hurt","Expression",NA,"Recall",0,0,0,-1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Hurt","Expression",NA,"Hyp",NA,NA,NA,-1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Joy","Experience",2,"Recall",1,1,1,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Joy","Experience",2,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Joy","Expression",3,"Recall",1,1,1,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Joy","Expression",3,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Love","Experience",2,"Recall",1,1,1,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Love","Experience",2,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Love","Expression",2,"Recall",1,1,1,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Love","Expression",2,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Sadness","Experience",2,"Recall",0,0,0,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Sadness","Experience",2,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Sadness","Expression",2,"Recall",0,0,0,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","CF","Sadness","Expression",2,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Hurt","Experience",2,"Recall",0,0,0,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Hurt","Experience",2,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Hurt","Expression",2,"Recall",0,0,0,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Hurt","Expression",2,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Joy","Experience",4,"Recall",2,2,2,2,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Joy","Experience",4,"Hyp",NA,NA,NA,2,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Joy","Expression",4,"Recall",2,2,2,2,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Joy","Expression",4,"Hyp",NA,NA,NA,2,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Love","Experience",3,"Recall",2,2,2,2,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Love","Experience",3,"Hyp",NA,NA,NA,2,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Love","Expression",3,"Recall",2,2,2,2,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Love","Expression",3,"Hyp",NA,NA,NA,2,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Sadness","Experience",4,"Recall",1,2,2,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Sadness","Experience",4,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Sadness","Expression",4,"Recall",1,2,2,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Communal","RP","Sadness","Expression",4,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Hurt","Experience",1,"Recall",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Hurt","Experience",1,"Hyp",0,0,0,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Hurt","Expression",0,"Recall",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Hurt","Expression",0,"Hyp",0,0,0,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Joy","Experience",2,"Recall",0,0,0,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Joy","Experience",2,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Joy","Expression",2,"Recall",0,0,0,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Joy","Expression",2,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Love","Experience",0,"Recall",NA,NA,NA,-1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Love","Experience",0,"Hyp",1,1,1,-1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Love","Expression",0,"Recall",NA,NA,NA,-1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Love","Expression",0,"Hyp",1,1,1,-1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Sadness","Experience",2,"Recall",1,0,0,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Sadness","Experience",2,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Sadness","Expression",3,"Recall",1,0,0,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","CC","Sadness","Expression",3,"Hyp",NA,NA,NA,1,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Hurt","Experience",1,"Recall",-1,-1,-1,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Hurt","Experience",1,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Hurt","Expression",1,"Recall",-1,-1,-1,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Hurt","Expression",1,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Joy","Experience",1,"Recall",1,1,1,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Joy","Experience",1,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Joy","Expression",1,"Recall",1,1,1,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Joy","Expression",1,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Love","Experience",1,"Recall",0,0,0,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Love","Experience",1,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Love","Expression",1,"Recall",0,0,0,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Love","Expression",1,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Sadness","Experience",2,"Recall",-2,-2,-2,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Sadness","Experience",2,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Sadness","Expression",3,"Recall",-2,-2,-2,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
3,"Transactional","SS","Sadness","Expression",3,"Hyp",NA,NA,NA,0,4,23,1,NA,3,3,"7",NA,122,219,"Other"
7,"Communal","CF","Hurt","Experience",2,"Recall",2,2,2,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Hurt","Experience",2,"Hyp",NA,NA,NA,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Hurt","Expression",4,"Recall",2,2,2,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Hurt","Expression",4,"Hyp",NA,NA,NA,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Joy","Experience",4,"Recall",2,2,2,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Joy","Experience",4,"Hyp",NA,NA,NA,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Joy","Expression",4,"Recall",2,2,2,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Joy","Expression",4,"Hyp",NA,NA,NA,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Love","Experience",0,"Recall",NA,NA,NA,0,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Love","Experience",0,"Hyp",1,1,1,0,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Love","Expression",0,"Recall",NA,NA,NA,0,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Love","Expression",0,"Hyp",1,1,1,0,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Sadness","Experience",1,"Recall",2,2,2,1,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Sadness","Experience",1,"Hyp",NA,NA,NA,1,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Sadness","Expression",1,"Recall",2,2,2,1,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","CF","Sadness","Expression",1,"Hyp",NA,NA,NA,1,4,50,1,NA,6,3,"7",NA,238,110,"Other"
7,"Communal","RP","Hurt","Experience",2,"Recall",2,2,2,2,4,50,1,NA,6,3,"7",NA,238,110,"Other"
